"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"GL2C_HIT",45.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"GL2C_MC_RDREQ",57.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"GL2C_MISS",102.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"GRBM_GUI_ACTIVE",54263.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_BUSY_CYCLES",8883.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_INSTS_SALU",192.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_INSTS_VALU",284.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_INST_CYCLES_VMEM",96.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_WAIT_ANY",126915.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_WAIT_INST_ANY",57.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_WAVES",16.000000,1377920049475,1377920054235
1,1,"Agent 1",1,9735,9735,512,4,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_WAVE_CYCLES",127756.000000,1377920049475,1377920054235
2,2,"Agent 1",1,9735,9735,557056,23,"void mul_mat_vec_q<(MType)18, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"GL2C_HIT",55872.000000,1377921871894,1377922120855
2,2,"Agent 1",1,9735,9735,557056,23,"void mul_mat_vec_q<(MType)18, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"GL2C_MC_RDREQ",179642.000000,1377921871894,1377922120855
2,2,"Agent 1",1,9735,9735,557056,23,"void mul_mat_vec_q<(MType)18, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"GL2C_MISS",180186.000000,1377921871894,1377922120855
2,2,"Agent 1",1,9735,9735,557056,23,"void mul_mat_vec_q<(MType)18, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"GRBM_GUI_ACTIVE",653752.000000,1377921871894,1377922120855
2,2,"Agent 1",1,9735,9735,557056,23,"void mul_mat_vec_q<(MType)18, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_BUSY_CYCLES",17758540.000000,1377921871894,1377922120855
2,2,"Agent 1",1,9735,9735,557056,23,"void mul_mat_vec_q<(MType)18, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_INSTS_SALU",2106368.000000,1377921871894,1377922120855
2,2,"Agent 1",1,9735,9735,557056,23,"void mul_mat_vec_q<(MType)18, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_INSTS_VALU",58543104.000000,1377921871894,1377922120855
2,2,"Agent 1",1,9735,9735,557056,23,"void mul_mat_vec_q<(MType)18, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_INST_CYCLES_VMEM",3359744.000000,1377921871894,1377922120855
