Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID
49,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376111509215,7376111511455,0
50,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376111581035,7376111583675,0
51,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376121281723,7376121284363,0
52,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376121315583,7376121317863,0
53,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376121399654,7376121402174,0
54,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376131971712,7376131974512,0
55,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376132005172,7376132007612,0
56,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376141194640,7376141197240,0
57,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376141227780,7376141229940,0
58,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376141297670,7376141300190,0
59,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376151649186,7376151651866,0
60,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376151683136,7376151685336,0
61,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376151753807,7376151756327,0
62,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376161893191,7376161895791,0
63,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376161926251,7376161928411,0
64,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376161997121,7376161999641,0
65,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376173252993,7376173256073,0
66,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376173287873,7376173290313,0
67,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376183139735,7376183142695,0
68,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376183174075,7376183176475,0
69,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376183245126,7376183247726,0
70,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376193953784,7376193956424,0
71,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376193987324,7376193989564,0
72,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376194060034,7376194062594,0
73,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376205021731,7376205024691,0
74,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376205056601,7376205058881,0
75,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376205126741,7376205129341,0
76,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376216402587,7376216405587,0
77,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376216437017,7376216439457,0
78,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376225006585,7376225009265,0
79,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376225041035,7376225043275,0
80,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376225115636,7376225118476,0
81,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376235250804,7376235253444,0
82,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376235285654,7376235287894,0
83,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376235357205,7376235359845,0
84,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376248643074,7376248645794,0
85,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376248678034,7376248680354,0
86,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376248748355,7376248750995,0
87,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376262559578,7376262562338,0
88,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376262593048,7376262595408,0
89,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376272065270,7376272067870,0
90,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376272099240,7376272101400,0
91,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376272174540,7376272177100,0
92,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376283075964,7376283078524,0
93,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376283109115,7376283111275,0
94,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376283180805,7376283183605,0
95,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376293500865,7376293503545,0
96,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376293534275,7376293536435,0
97,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376293603396,7376293605916,0
98,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376304809152,7376304811872,0
99,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376304843053,7376304845453,0
100,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376315518235,7376315520875,0
101,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376315552165,7376315554365,0
102,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376315624666,7376315627226,0
103,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376329038560,7376329041240,0
104,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376329072710,7376329074910,0
105,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376329144470,7376329146990,0
106,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376339742282,7376339744842,0
107,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376339775642,7376339777842,0
108,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376339848612,7376339851132,0
109,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376355718365,7376355721045,0
110,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376355751665,7376355754065,0
111,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376370779981,7376370782581,0
112,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376370813831,7376370815991,0
113,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376370883971,7376370886491,0
114,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376387019016,7376387021696,0
115,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376387052986,7376387055186,0
116,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376387124167,7376387126687,0
117,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376403931789,7376403934389,0
118,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376403965549,7376403967789,0
119,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376404039419,7376404041979,0
120,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376419161142,7376419163822,0
121,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376419195132,7376419197532,0
122,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376432255069,7376432257629,0
123,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376432288059,7376432290219,0
124,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376432357360,7376432359880,0
125,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376447093060,7376447095700,0
126,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376447127280,7376447129480,0
127,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376447205911,7376447208431,0
128,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376460772971,7376460775772,0
129,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376460806962,7376460809202,0
130,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376460876692,7376460879252,0
131,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376476359241,7376476361921,0
132,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376476393131,7376476395451,0
133,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376489445083,7376489447683,0
134,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376489478713,7376489480913,0
135,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376489549074,7376489551634,0
136,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376503447703,7376503450423,0
137,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376503481583,7376503483823,0
138,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376503551783,7376503554383,0
139,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376517065619,7376517068179,0
140,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376517099469,7376517101709,0
141,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376517168410,7376517170930,0
142,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376532153487,7376532156207,0
143,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376532187158,7376532189518,0
144,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376545005038,7376545007638,0
145,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376545038978,7376545041178,0
146,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376545109858,7376545112418,0
147,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376558216704,7376558219344,0
148,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376558251194,7376558253434,0
149,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376558323175,7376558325815,0
150,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376571709493,7376571712133,0
151,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376571743793,7376571746033,0
152,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376571813064,7376571815664,0
153,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376587259167,7376587261967,0
154,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376587294767,7376587297167,0
155,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376600139901,7376600142581,0
156,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376600174471,7376600176751,0
157,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376600246822,7376600249422,0
158,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376614526386,7376614529026,0
159,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376614561396,7376614563676,0
160,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376614634486,7376614637126,0
161,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376629444956,7376629447636,0
162,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376629480046,7376629482286,0
163,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376629552887,7376629555527,0
164,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376644837641,7376644840321,0
165,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376644870891,7376644873251,0
166,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376657429064,7376657431664,0
167,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376657463044,7376657465244,0
168,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376657534985,7376657537505,0
169,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376669251292,7376669253892,0
170,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376669285752,7376669287992,0
171,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376669355763,7376669358283,0
172,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376682447200,7376682449840,0
173,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376682480780,7376682482980,0
174,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376682551410,7376682554010,0
175,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376697775325,7376697778085,0
176,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376697810245,7376697812605,0
177,1,1,123355,123355,7680,256,0,0,16,0,128,32,"__amd_rocclr_fillBufferAligned.kd",7376953502188,7376954029311,0
178,1,1,123355,123355,7680,256,0,0,16,0,128,32,"__amd_rocclr_fillBufferAligned.kd",7376954189001,7376954473403,0
179,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376974693171,7376974697252,0
180,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376974728222,7376974730902,0
181,1,1,123355,123355,1024,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376974781522,7376974785362,0
182,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376974813722,7376974816202,0
183,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376974844512,7376974846992,0
184,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376974875153,7376974877713,0
185,1,1,123355,123355,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",7376974905693,7376974908613,0
186,1,2,123355,123355,2048,1024,512,0,16,0,128,32,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>) (.kd)",7376977340898,7376977346898,0
187,1,2,123355,123355,30720,256,0,0,8,0,128,32,"scale_f32(float const*, float*, float, float, long) (.kd)",7376977757891,7376977760531,0
188,1,2,123355,123355,30720,256,0,0,16,0,128,32,"void k_get_rows_float<float, float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) (.kd)",7376983323866,7376983327946,0
189,1,2,123355,123355,10240,256,0,0,16,0,128,32,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>) (.kd)",7376984526264,7376984529664,0
190,1,2,123355,123355,327680,32,0,0,96,0,128,32,"void mul_mat_vec_q<(ggml_type)18, 2, false, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int) (.kd)",7376996045997,7376996165518,0
191,1,2,123355,123355,2621440,256,0,0,16,0,128,32,"void concat_non_cont<unsigned int, 0>(char const*, char const*, char*, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long) (.kd)",7376997894709,7376997916749,0
192,1,2,123355,123355,30720,64,0,0,32,0,128,32,"void cpy_scalar<&void cpy_1_scalar<float, float>(char const*, char*)>(char const*, char*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long) (.kd)",7377000398505,7377000404825,0
193,1,2,123355,123355,786432,256,0,0,8,0,128,32,"scale_f32(float const*, float*, float, float, long) (.kd)",7377000417505,7377000431785,0
194,1,2,123355,123355,196608,256,0,0,24,0,128,32,"void k_get_rows_float_vec<float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) (.kd)",7377000440905,7377000449945,0
195,1,2,123355,123355,10240,128,0,0,24,0,128,32,"void ssm_conv_f32<true, 128ul, 4ul>(float const*, float const*, float const*, int, int, int, int, float*, int, int, int, long) (.kd)",7377001657943,7377001661903,0
196,1,2,123355,123355,1024,32,0,0,8,0,128,32,"void l2_norm_f32<32>(float const*, float*, int, long, long, long, float) (.kd)",7377001671543,7377001674503,0
197,1,2,123355,123355,1024,32,0,0,8,0,128,32,"void l2_norm_f32<32>(float const*, float*, int, long, long, long, float) (.kd)",7377001683503,7377001685743,0
198,1,2,123355,123355,10240,256,0,0,16,0,128,32,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>) (.kd)",7377001694383,7377001696823,0
199,1,2,123355,123355,1536,32,0,0,56,0,128,32,"void mul_mat_vec_q<(ggml_type)29, 2, false, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int) (.kd)",7377001705623,7377001710143,0
