Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID
28,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919394726247,8919394729447,0
29,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919408931033,8919408934153,0
30,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919408965453,8919408968013,0
31,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919409042913,8919409045593,0
32,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919421592137,8919421595297,0
33,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919421626127,8919421628647,0
34,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919430775104,8919430777984,0
35,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919430809274,8919430811714,0
36,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919430881174,8919430883894,0
37,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919441085722,8919441089242,0
38,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919441122082,8919441124962,0
39,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919441193963,8919441196723,0
40,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919450928788,8919450931708,0
41,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919450963578,8919450966218,0
42,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919451039069,8919451041869,0
43,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919463692781,8919463696061,0
44,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919463733691,8919463736251,0
45,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919473267705,8919473270625,0
46,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919473302596,8919473304956,0
47,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919473373566,8919473376326,0
48,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919482985331,8919482988331,0
49,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919483022191,8919483024551,0
50,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919483097551,8919483100351,0
51,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919493154609,8919493157489,0
52,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919493189379,8919493192059,0
53,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919493260889,8919493263849,0
54,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919504188633,8919504191793,0
55,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919504222133,8919504224613,0
56,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919513780003,8919513782803,0
57,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919513813493,8919513815813,0
58,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919513886584,8919513889224,0
59,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919524805294,8919524808494,0
60,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919524840454,8919524842774,0
61,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919524911054,8919524913774,0
62,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919534842487,8919534845327,0
63,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919534875738,8919534878098,0
64,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919534947558,8919534950238,0
65,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919546680434,8919546683754,0
66,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919546715484,8919546718084,0
67,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919556273865,8919556277025,0
68,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919556309145,8919556311585,0
69,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919556379545,8919556382345,0
70,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919566725257,8919566728257,0
71,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919566759917,8919566762357,0
72,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919566831907,8919566834667,0
73,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919577983271,8919577986591,0
74,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919578021821,8919578024261,0
75,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919578094501,8919578097341,0
76,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919589602217,8919589605337,0
77,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919589637547,8919589640267,0
78,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919598845710,8919598848630,0
79,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919598880250,8919598882530,0
80,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919598953001,8919598955801,0
81,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919609298370,8919609301330,0
82,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919609333950,8919609336190,0
83,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919609404181,8919609406821,0
84,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919622061863,8919622064583,0
85,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919622096323,8919622098603,0
86,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919622168224,8919622170864,0
87,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919635655655,8919635658535,0
88,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919635691025,8919635693465,0
89,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919645485071,8919645487831,0
90,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919645519981,8919645522261,0
91,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919645593542,8919645596222,0
92,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919657139618,8919657142258,0
93,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919657174508,8919657176788,0
94,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919657247939,8919657250579,0
95,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919668469153,8919668471873,0
96,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919668504253,8919668506493,0
97,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919668575754,8919668578394,0
98,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919679358646,8919679361446,0
99,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919679393066,8919679395506,0
100,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919689539364,8919689542084,0
101,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919689574275,8919689576515,0
102,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919689647505,8919689650105,0
103,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919703444339,8919703447379,0
104,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919703479749,8919703482029,0
105,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919703551169,8919703553849,0
106,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919714616033,8919714618673,0
107,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919714650373,8919714652613,0
108,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919714722333,8919714724973,0
109,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919729953621,8919729956381,0
110,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919729988682,8919729991082,0
111,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919744230294,8919744232934,0
112,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919744264954,8919744267194,0
113,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919744335534,8919744338134,0
114,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919759540642,8919759543282,0
115,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919759574352,8919759576512,0
116,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919759642743,8919759645263,0
117,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919775425315,8919775427875,0
118,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919775458805,8919775461045,0
119,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919775526355,8919775529115,0
120,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919790085904,8919790088624,0
121,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919790120085,8919790122445,0
122,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919802273097,8919802276137,0
123,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919802307528,8919802309888,0
124,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919802377998,8919802380678,0
125,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919816009871,8919816012711,0
126,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919816044731,8919816047091,0
127,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919816122352,8919816124992,0
128,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919828736998,8919828739798,0
129,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919828771298,8919828773698,0
130,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919828841239,8919828843959,0
131,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919843046091,8919843049051,0
132,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919843080841,8919843083401,0
133,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919855490664,8919855493504,0
134,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919855525484,8919855527844,0
135,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919855596315,8919855599315,0
136,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919867990618,8919867994018,0
137,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919868027858,8919868030218,0
138,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919868099809,8919868102529,0
139,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919881234867,8919881237747,0
140,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919881269607,8919881271967,0
141,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919881341238,8919881343998,0
142,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919895842955,8919895846235,0
143,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919895877896,8919895880456,0
144,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919908175007,8919908178207,0
145,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919908210227,8919908212667,0
146,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919908281427,8919908284187,0
147,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919921063818,8919921066818,0
148,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919921099478,8919921102118,0
149,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919921171569,8919921174369,0
150,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919934132680,8919934135840,0
151,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919934168381,8919934170741,0
152,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919934242841,8919934245601,0
153,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919949296208,8919949299208,0
154,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919949331268,8919949333788,0
155,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919961574285,8919961577165,0
156,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919961609545,8919961611945,0
157,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919961680706,8919961683466,0
158,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919975556267,8919975559187,0
159,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919975594807,8919975597247,0
160,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919975668967,8919975671807,0
161,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919989176535,8919989179495,0
162,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919989210295,8919989213095,0
163,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8919989287346,8919989290106,0
164,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920003564618,8920003567538,0
165,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920003598498,8920003601018,0
166,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920015548567,8920015551327,0
167,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920015582067,8920015584587,0
168,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920015651128,8920015653968,0
169,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920027440716,8920027443596,0
170,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920027475856,8920027478176,0
171,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920027545787,8920027548747,0
172,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920039802089,8920039804889,0
173,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920039835719,8920039838079,0
174,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920039906549,8920039909269,0
175,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920054457643,8920054460523,0
176,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920054492423,8920054494943,0
177,1,1,132538,132538,7680,256,0,0,16,0,128,32,"__amd_rocclr_fillBufferAligned.kd",8920341398927,8920345571436,0
178,1,1,132538,132538,7680,256,0,0,16,0,128,32,"__amd_rocclr_fillBufferAligned.kd",8920345762837,8920346036119,0
179,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920376574050,8920376578370,0
180,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920376609370,8920376612050,0
181,1,1,132538,132538,1024,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920376663531,8920376667451,0
182,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920376696021,8920376698541,0
183,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920376726811,8920376729331,0
184,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920376757501,8920376760021,0
185,1,1,132538,132538,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8920376788632,8920376791512,0
186,1,2,132538,132538,2048,1024,512,0,16,0,128,32,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>) (.kd)",8920379386600,8920379392320,0
187,1,2,132538,132538,30720,256,0,0,8,0,128,32,"scale_f32(float const*, float*, float, float, long) (.kd)",8920379968134,8920379971054,0
188,1,2,132538,132538,30720,256,0,0,16,0,128,32,"void k_get_rows_float<float, float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) (.kd)",8920385548772,8920385552652,0
189,1,2,132538,132538,10240,256,0,0,16,0,128,32,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>) (.kd)",8920386706230,8920386709550,0
190,1,2,132538,132538,327680,32,0,0,96,0,128,32,"void mul_mat_vec_q<(ggml_type)18, 2, false, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int) (.kd)",8920398499782,8920398637703,0
191,1,2,132538,132538,2621440,256,0,0,16,0,128,32,"void concat_non_cont<unsigned int, 0>(char const*, char const*, char*, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long) (.kd)",8920400356725,8920400378685,0
192,1,2,132538,132538,30720,64,0,0,32,0,128,32,"void cpy_scalar<&void cpy_1_scalar<float, float>(char const*, char*)>(char const*, char*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long) (.kd)",8920402901102,8920402906823,0
193,1,2,132538,132538,786432,256,0,0,8,0,128,32,"scale_f32(float const*, float*, float, float, long) (.kd)",8920402919703,8920402934423,0
194,1,2,132538,132538,196608,256,0,0,24,0,128,32,"void k_get_rows_float_vec<float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) (.kd)",8920402944543,8920402953423,0
195,1,2,132538,132538,10240,128,0,0,24,0,128,32,"void ssm_conv_f32<true, 128ul, 4ul>(float const*, float const*, float const*, int, int, int, int, float*, int, int, int, long) (.kd)",8920404228262,8920404232222,0
196,1,2,132538,132538,1024,32,0,0,8,0,128,32,"void l2_norm_f32<32>(float const*, float*, int, long, long, long, float) (.kd)",8920404241942,8920404244942,0
197,1,2,132538,132538,1024,32,0,0,8,0,128,32,"void l2_norm_f32<32>(float const*, float*, int, long, long, long, float) (.kd)",8920404253942,8920404256222,0
198,1,2,132538,132538,10240,256,0,0,16,0,128,32,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>) (.kd)",8920404265342,8920404267782,0
199,1,2,132538,132538,1536,32,0,0,56,0,128,32,"void mul_mat_vec_q<(ggml_type)29, 2, false, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int) (.kd)",8920404276462,8920404281062,0
