"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 1",1,21565,21565,512,11,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"GRBM_GUI_ACTIVE",46377.000000,6548856013568,6548856017608
1,1,"Agent 1",1,21565,21565,512,11,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQC_LDS_BANK_CONFLICT",0.00000000e+00,6548856013568,6548856017608
1,1,"Agent 1",1,21565,21565,512,11,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQC_LDS_IDX_ACTIVE",0.00000000e+00,6548856013568,6548856017608
1,1,"Agent 1",1,21565,21565,512,11,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_INSTS_LDS",0.00000000e+00,6548856013568,6548856017608
1,1,"Agent 1",1,21565,21565,512,11,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_INST_CYCLES_VMEM",96.000000,6548856013568,6548856017608
1,1,"Agent 1",1,21565,21565,512,11,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_WAIT_INST_LDS",0.00000000e+00,6548856013568,6548856017608
1,1,"Agent 1",1,21565,21565,512,11,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_WAVE_CYCLES",114757.000000,6548856013568,6548856017608
2,2,"Agent 1",1,21565,21565,557056,23,"void mul_mat_vec_q<(MType)18, 1, true, 1, false>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"GRBM_GUI_ACTIVE",702162.000000,6548857310935,6548857552256
2,2,"Agent 1",1,21565,21565,557056,23,"void mul_mat_vec_q<(MType)18, 1, true, 1, false>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQC_LDS_BANK_CONFLICT",0.00000000e+00,6548857310935,6548857552256
2,2,"Agent 1",1,21565,21565,557056,23,"void mul_mat_vec_q<(MType)18, 1, true, 1, false>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQC_LDS_IDX_ACTIVE",348160.000000,6548857310935,6548857552256
2,2,"Agent 1",1,21565,21565,557056,23,"void mul_mat_vec_q<(MType)18, 1, true, 1, false>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_INSTS_LDS",174080.000000,6548857310935,6548857552256
2,2,"Agent 1",1,21565,21565,557056,23,"void mul_mat_vec_q<(MType)18, 1, true, 1, false>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_INST_CYCLES_VMEM",3359744.000000,6548857310935,6548857552256
2,2,"Agent 1",1,21565,21565,557056,23,"void mul_mat_vec_q<(MType)18, 1, true, 1, false>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_WAIT_INST_LDS",670.000000,6548857310935,6548857552256
