Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID
58,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489450632906,8489450635906,0
59,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489461769891,8489461772971,0
60,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489461804501,8489461807301,0
61,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489461876552,8489461879552,0
62,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489472359632,8489472362712,0
63,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489472394042,8489472396842,0
64,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489472466163,8489472469163,0
65,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489484386974,8489484390654,0
66,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489484422935,8489484426055,0
67,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489494219025,8489494222545,0
68,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489494254685,8489494257685,0
69,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489494326725,8489494329925,0
70,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489504905852,8489504908412,0
71,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489504939422,8489504942062,0
72,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489505018073,8489505020713,0
73,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489516337115,8489516339955,0
74,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489516371375,8489516373935,0
75,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489516440775,8489516444055,0
76,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489528148950,8489528152350,0
77,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489528183640,8489528186720,0
78,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489537738121,8489537740801,0
79,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489537772901,8489537775381,0
80,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489537846651,8489537849331,0
81,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489548214737,8489548218097,0
82,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489548249127,8489548251607,0
83,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489548318288,8489548320928,0
84,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489561181922,8489561184962,0
85,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489561215782,8489561218582,0
86,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489561284382,8489561287102,0
87,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489575285497,8489575288737,0
88,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489575319287,8489575321927,0
89,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489585622144,8489585625304,0
90,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489585657004,8489585659804,0
91,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489585730655,8489585733655,0
92,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489597649394,8489597652514,0
93,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489597683164,8489597685964,0
94,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489597756115,8489597758995,0
95,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489609568623,8489609571663,0
96,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489609602443,8489609605163,0
97,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489609672184,8489609674824,0
98,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489620727926,8489620731127,0
99,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489620761157,8489620764117,0
100,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489631236163,8489631239243,0
101,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489631269683,8489631272483,0
102,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489631457004,8489631459964,0
103,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489645580198,8489645583318,0
104,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489645669249,8489645672129,0
105,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489645745449,8489645748449,0
106,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489657538156,8489657541116,0
107,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489657572036,8489657574796,0
108,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489657640937,8489657643857,0
109,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489673786896,8489673790016,0
110,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489673822926,8489673825886,0
111,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489688899437,8489688902477,0
112,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489688933867,8489688936627,0
113,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489689005748,8489689008748,0
114,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489704519311,8489704522351,0
115,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489704556101,8489704558901,0
116,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489704628111,8489704631111,0
117,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489720697230,8489720700311,0
118,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489720736851,8489720739651,0
119,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489720808861,8489720811581,0
120,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489735488520,8489735491840,0
121,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489735523161,8489735526201,0
122,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489747794642,8489747797722,0
123,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489747829402,8489747832242,0
124,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489747903272,8489747906312,0
125,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489761855776,8489761858976,0
126,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489761891636,8489761894516,0
127,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489761975717,8489761978797,0
128,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489774691879,8489774695039,0
129,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489774726779,8489774729539,0
130,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489774798669,8489774801709,0
131,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489789186275,8489789189595,0
132,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489789221775,8489789224815,0
133,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489801760567,8489801763607,0
134,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489801794897,8489801797657,0
135,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489801869168,8489801872128,0
136,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489814451890,8489814454890,0
137,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489814486500,8489814489260,0
138,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489814557521,8489814560481,0
139,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489827862218,8489827865458,0
140,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489827897439,8489827900239,0
141,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489827966869,8489827969829,0
142,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489842573301,8489842576461,0
143,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489842607641,8489842610641,0
144,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489855192734,8489855195854,0
145,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489855227505,8489855230265,0
146,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489855300785,8489855303865,0
147,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489868308432,8489868311592,0
148,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489868344132,8489868347012,0
149,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489868436803,8489868439883,0
150,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489881689972,8489881693132,0
151,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489881725322,8489881728122,0
152,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489882043445,8489882046525,0
153,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489897318798,8489897321998,0
154,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489897354229,8489897357229,0
155,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489909564190,8489909567350,0
156,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489909604640,8489909607520,0
157,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489909690820,8489909693860,0
158,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489923594805,8489923598005,0
159,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489923630815,8489923633655,0
160,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489923705735,8489923708775,0
161,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489937378918,8489937382118,0
162,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489937416778,8489937419618,0
163,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489937507279,8489937510239,0
164,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489952038368,8489952041528,0
165,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489952079748,8489952082428,0
166,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489964275389,8489964278389,0
167,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489964308950,8489964311390,0
168,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489964381040,8489964383880,0
169,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489976207848,8489976210928,0
170,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489976242588,8489976245028,0
171,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489976312918,8489976315758,0
172,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489988647196,8489988650276,0
173,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489988681796,8489988684276,0
174,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8489988753097,8489988755977,0
175,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8490003460220,8490003463420,0
176,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8490003496650,8490003499370,0
177,1,1,129946,129946,7680,256,0,0,16,0,128,32,"__amd_rocclr_fillBufferAligned.kd",8490304355874,8490306388767,0
178,1,1,129946,129946,7680,256,0,0,16,0,128,32,"__amd_rocclr_fillBufferAligned.kd",8490306561597,8490306843439,0
179,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8490330604451,8490330608851,0
180,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8490330641851,8490330644651,0
181,1,1,129946,129946,1024,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8490330700371,8490330704331,0
182,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8490330734392,8490330736912,0
183,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8490330766852,8490330769412,0
184,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8490330798012,8490330800612,0
185,1,1,129946,129946,512,512,0,0,16,0,128,32,"__amd_rocclr_copyBuffer.kd",8490330830152,8490330833152,0
186,1,2,129946,129946,2048,1024,512,0,16,0,128,32,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>) (.kd)",8490332908875,8490332915275,0
187,1,2,129946,129946,30720,256,0,0,8,0,128,32,"scale_f32(float const*, float*, float, float, long) (.kd)",8490333493579,8490333496499,0
188,1,2,129946,129946,30720,256,0,0,16,0,128,32,"void k_get_rows_float<float, float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) (.kd)",8490339123635,8490339127915,0
189,1,2,129946,129946,10240,256,0,0,16,0,128,32,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>) (.kd)",8490340290032,8490340293632,0
190,1,2,129946,129946,327680,32,0,0,96,0,128,32,"void mul_mat_vec_q<(ggml_type)18, 2, false, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int) (.kd)",8490352218438,8490352341239,0
191,1,2,129946,129946,2621440,256,0,0,16,0,128,32,"void concat_non_cont<unsigned int, 0>(char const*, char const*, char*, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long) (.kd)",8490354212671,8490354234951,0
192,1,2,129946,129946,30720,64,0,0,32,0,128,32,"void cpy_scalar<&void cpy_1_scalar<float, float>(char const*, char*)>(char const*, char*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long) (.kd)",8490357096800,8490357103560,0
193,1,2,129946,129946,786432,256,0,0,8,0,128,32,"scale_f32(float const*, float*, float, float, long) (.kd)",8490357117080,8490357132080,0
194,1,2,129946,129946,196608,256,0,0,24,0,128,32,"void k_get_rows_float_vec<float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long) (.kd)",8490357141520,8490357150760,0
195,1,2,129946,129946,10240,128,0,0,24,0,128,32,"void ssm_conv_f32<true, 128ul, 4ul>(float const*, float const*, float const*, int, int, int, int, float*, int, int, int, long) (.kd)",8490358522719,8490358526799,0
196,1,2,129946,129946,1024,32,0,0,8,0,128,32,"void l2_norm_f32<32>(float const*, float*, int, long, long, long, float) (.kd)",8490358536839,8490358539879,0
197,1,2,129946,129946,1024,32,0,0,8,0,128,32,"void l2_norm_f32<32>(float const*, float*, int, long, long, long, float) (.kd)",8490358549599,8490358551839,0
198,1,2,129946,129946,10240,256,0,0,16,0,128,32,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>) (.kd)",8490358560799,8490358563319,0
199,1,2,129946,129946,1536,32,0,0,56,0,128,32,"void mul_mat_vec_q<(ggml_type)29, 2, false, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int) (.kd)",8490358572439,8490358577079,0
