"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 1",1,21572,21572,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"GL2C_HIT",45.000000,6549375786533,6549375790573
1,1,"Agent 1",1,21572,21572,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"GL2C_MISS",102.000000,6549375786533,6549375790573
1,1,"Agent 1",1,21572,21572,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"GRBM_GUI_ACTIVE",45150.000000,6549375786533,6549375790573
1,1,"Agent 1",1,21572,21572,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_BUSY_CYCLES",7715.000000,6549375786533,6549375790573
1,1,"Agent 1",1,21572,21572,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_INSTS_VALU",284.000000,6549375786533,6549375790573
1,1,"Agent 1",1,21572,21572,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_INST_CYCLES_VMEM",96.000000,6549375786533,6549375790573
1,1,"Agent 1",1,21572,21572,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_WAIT_INST_ANY",56.000000,6549375786533,6549375790573
1,1,"Agent 1",1,21572,21572,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_WAVES",16.000000,6549375786533,6549375790573
1,1,"Agent 1",1,21572,21572,512,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,128,"SQ_WAVE_CYCLES",111002.000000,6549375786533,6549375790573
2,2,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"GL2C_HIT",39423.000000,6549377194338,6549377459299
2,2,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"GL2C_MISS",186171.000000,6549377194338,6549377459299
2,2,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"GRBM_GUI_ACTIVE",768122.000000,6549377194338,6549377459299
2,2,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_BUSY_CYCLES",18861831.000000,6549377194338,6549377459299
2,2,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_INSTS_VALU",63994662.000000,6549377194338,6549377459299
2,2,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_INST_CYCLES_VMEM",3911502.000000,6549377194338,6549377459299
2,2,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_WAIT_INST_ANY",905919724.000000,6549377194338,6549377459299
2,2,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_WAVES",20304.000000,6549377194338,6549377459299
2,2,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_WAVE_CYCLES",1164065408.000000,6549377194338,6549377459299
3,3,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"GL2C_HIT",34104.000000,6549377657820,6549377908581
3,3,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"GL2C_MISS",180119.000000,6549377657820,6549377908581
3,3,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"GRBM_GUI_ACTIVE",733914.000000,6549377657820,6549377908581
3,3,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_BUSY_CYCLES",17820120.000000,6549377657820,6549377908581
3,3,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_INSTS_VALU",63817728.000000,6549377657820,6549377908581
3,3,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_INST_CYCLES_VMEM",3899392.000000,6549377657820,6549377908581
3,3,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_WAIT_INST_ANY",885870414.000000,6549377657820,6549377908581
3,3,"Agent 1",1,21572,21572,557056,34,"void mul_mat_vec_q<(MType)18, 1, true, 1, true>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,1536,0,96,0,128,"SQ_WAVES",17408.000000,6549377657820,6549377908581
