"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 1",1,86907,86907,163840,19,"void mul_mat_vec_q_iq3<2, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"GRBM_GUI_ACTIVE",408170.000000,9734789381965,9734789516245
1,1,"Agent 1",1,86907,86907,163840,19,"void mul_mat_vec_q_iq3<2, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_WAIT_ANY",194474587.000000,9734789381965,9734789516245
1,1,"Agent 1",1,86907,86907,163840,19,"void mul_mat_vec_q_iq3<2, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_WAIT_INST_ANY",282999383.000000,9734789381965,9734789516245
1,1,"Agent 1",1,86907,86907,163840,19,"void mul_mat_vec_q_iq3<2, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_WAVE_CYCLES",510799376.000000,9734789381965,9734789516245
2,2,"Agent 1",1,86907,86907,163840,19,"void mul_mat_vec_q_iq3<2, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"GRBM_GUI_ACTIVE",401359.000000,9734790789649,9734790920410
2,2,"Agent 1",1,86907,86907,163840,19,"void mul_mat_vec_q_iq3<2, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_WAIT_ANY",170155903.000000,9734790789649,9734790920410
2,2,"Agent 1",1,86907,86907,163840,19,"void mul_mat_vec_q_iq3<2, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_WAIT_INST_ANY",293533138.000000,9734790789649,9734790920410
2,2,"Agent 1",1,86907,86907,163840,19,"void mul_mat_vec_q_iq3<2, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_WAVE_CYCLES",497010471.000000,9734790789649,9734790920410
3,3,"Agent 1",1,86907,86907,163840,19,"void mul_mat_vec_q_iq3<2, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"GRBM_GUI_ACTIVE",390569.000000,9734790980890,9734791112610
3,3,"Agent 1",1,86907,86907,163840,19,"void mul_mat_vec_q_iq3<2, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,40,0,128,"SQ_WAIT_ANY",172929647.000000,9734790980890,9734791112610
