"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"GRBM_GUI_ACTIVE",533523.000000,9735594958100,9735595138182
1,1,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAIT_ANY",240299635.000000,9735594958100,9735595138182
1,1,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAIT_INST_ANY",411288267.000000,9735594958100,9735595138182
1,1,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAVE_CYCLES",694383246.000000,9735594958100,9735595138182
2,2,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"GRBM_GUI_ACTIVE",512799.000000,9735596460514,9735596633555
2,2,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAIT_ANY",164400961.000000,9735596460514,9735596633555
2,2,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAIT_INST_ANY",450214726.000000,9735596460514,9735596633555
2,2,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAVE_CYCLES",657384317.000000,9735596460514,9735596633555
3,3,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"GRBM_GUI_ACTIVE",503099.000000,9735596693156,9735596865878
3,3,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAIT_ANY",164204885.000000,9735596693156,9735596865878
3,3,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAIT_INST_ANY",449869700.000000,9735596693156,9735596865878
3,3,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAVE_CYCLES",656843058.000000,9735596693156,9735596865878
4,4,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"GRBM_GUI_ACTIVE",516997.000000,9735596920038,9735597092880
4,4,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAIT_ANY",164725510.000000,9735596920038,9735597092880
4,4,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAIT_INST_ANY",453316078.000000,9735596920038,9735597092880
4,4,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAVE_CYCLES",660810342.000000,9735596920038,9735597092880
5,5,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"GRBM_GUI_ACTIVE",519490.000000,9735597152880,9735597325682
5,5,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAIT_ANY",164754762.000000,9735597152880,9735597325682
5,5,"Agent 1",1,86919,86919,163840,23,"void mul_mat_vec_q_iq3<8, 1, false, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,56,0,128,"SQ_WAIT_INST_ANY",452932723.000000,9735597152880,9735597325682
