"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
2,2,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"GRBM_GUI_ACTIVE",1114180.000000,9737668881464,9737669268669
2,2,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_ANY",556167594.000000,9737668881464,9737669268669
2,2,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_INST_ANY",638630401.000000,9737668881464,9737669268669
2,2,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAVE_CYCLES",1293510175.000000,9737668881464,9737669268669
3,3,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"GRBM_GUI_ACTIVE",1070990.000000,9737670657005,9737671027929
3,3,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_ANY",486359220.000000,9737670657005,9737671027929
3,3,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_INST_ANY",649149035.000000,9737670657005,9737671027929
3,3,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAVE_CYCLES",1234201895.000000,9737670657005,9737671027929
4,4,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"GRBM_GUI_ACTIVE",1064778.000000,9737671090810,9737671461694
4,4,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_ANY",485628886.000000,9737671090810,9737671461694
4,4,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_INST_ANY",649424766.000000,9737671090810,9737671461694
4,4,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAVE_CYCLES",1233744618.000000,9737671090810,9737671461694
5,5,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"GRBM_GUI_ACTIVE",1062895.000000,9737671520055,9737671890579
5,5,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_ANY",485792946.000000,9737671520055,9737671890579
5,5,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_INST_ANY",649254723.000000,9737671520055,9737671890579
5,5,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAVE_CYCLES",1233739527.000000,9737671520055,9737671890579
6,6,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"GRBM_GUI_ACTIVE",1065661.000000,9737671948420,9737672319064
6,6,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_ANY",486735090.000000,9737671948420,9737672319064
6,6,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_INST_ANY",648376563.000000,9737671948420,9737672319064
6,6,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAVE_CYCLES",1233809686.000000,9737671948420,9737672319064
7,7,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"GRBM_GUI_ACTIVE",1069305.000000,9737672406875,9737672779399
7,7,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_ANY",486140915.000000,9737672406875,9737672779399
7,7,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_INST_ANY",649162771.000000,9737672406875,9737672779399
7,7,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAVE_CYCLES",1233995614.000000,9737672406875,9737672779399
8,8,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"GRBM_GUI_ACTIVE",1070778.000000,9737672857460,9737673229904
8,8,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_ANY",486176973.000000,9737672857460,9737673229904
8,8,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_INST_ANY",649359998.000000,9737672857460,9737673229904
8,8,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAVE_CYCLES",1234229128.000000,9737672857460,9737673229904
9,9,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"GRBM_GUI_ACTIVE",1065337.000000,9737673305225,9737673675749
9,9,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_ANY",484460956.000000,9737673305225,9737673675749
9,9,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAIT_INST_ANY",650981454.000000,9737673305225,9737673675749
9,9,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"SQ_WAVE_CYCLES",1234131201.000000,9737673305225,9737673675749
10,10,"Agent 1",1,86972,86972,557056,21,"void mul_mat_vec_q_iq3<8, 1, true, 1>(void const*, void const*, void const*, float*, unsigned int, unsigned int, unsigned int, unsigned int)",32,512,0,120,0,128,"GRBM_GUI_ACTIVE",1065338.000000,9737673745830,9737674116594
